transaction_id,customer_id,product_id,category,quantity,price,total_spent,timestamp
T005058,C00412,P00010,Bakery,10,32.55,325.5,2024-03-15T14:08:31
T005059,C00754,P00428,Beverages,7,140.79,985.53,2024-08-09T02:48:28
T005060,C00257,P00489,Fruits,8,158.16,1265.28,2024-02-22T18:23:24
T005061,C00760,P00106,Fruits,7,171.28,1198.96,2024-02-26T12:32:21
T005062,C00367,P00363,Dairy,7,140.94,986.58,2024-02-05T00:32:12
T005063,C00709,P00252,Beverages,3,81.92,245.76,2024-01-27T20:20:11
T005064,C00838,P00470,Beverages,5,150.98,754.9,2024-08-25T13:56:52
T005065,C00548,P00076,Dairy,10,88.44,884.4,2024-11-09T19:55:40
T005066,C00997,P00392,Vegetables,6,128.34,770.04,2024-02-14T05:18:54
T005067,C00122,P00003,Bakery,9,147.37,1326.33,2024-03-10T16:25:42
T005068,C00685,P00241,Vegetables,4,30.7,122.8,2024-09-04T08:52:19
T005069,C00072,P00312,Beverages,2,137.88,275.76,2024-05-02T11:28:40
T005070,C00805,P00068,Bakery,6,120.05,720.3,2024-04-07T08:39:25
T005071,C00314,P00222,Bakery,10,41.33,413.3,2024-05-10T07:54:41
T005072,C00906,P00461,Dairy,10,104.4,1044.0,2024-02-13T01:27:32
T005073,C00889,P00307,Bakery,7,126.29,884.03,2024-02-10T06:12:09
T005074,C00475,P00022,Fruits,4,84.32,337.28,2024-06-05T15:16:51
T005075,C00477,P00392,Bakery,8,128.34,1026.72,2024-05-30T00:09:28
T005076,C00170,P00247,Bakery,7,52.28,365.96,2024-06-03T16:16:17
T005077,C00382,P00347,Beverages,1,49.07,49.07,2024-04-10T08:56:03
T005078,C00329,P00322,Vegetables,5,76.43,382.15,2024-04-11T01:13:39
T005079,C00870,P00371,Bakery,5,122.49,612.45,2024-01-24T01:59:53
T005080,C00859,P00443,Vegetables,8,25.91,207.28,2024-04-03T21:59:35
T005081,C00032,P00101,Dairy,1,93.55,93.55,2024-01-15T02:59:49
T005082,C00015,P00349,Bakery,2,52.62,105.24,2024-01-10T19:05:57
T005083,C00877,P00174,Vegetables,6,66.17,397.02,2024-08-14T06:19:31
T005084,C00969,P00173,Fruits,3,13.94,41.82,2024-09-04T22:58:35
T005085,C00198,P00304,Fruits,4,60.87,243.48,2024-07-09T23:02:16
T005086,C00816,P00351,Dairy,1,42.76,42.76,2024-08-09T06:11:13
T005087,C00377,P00033,Fruits,5,176.01,880.05,2024-09-19T08:39:10
T005088,C00934,P00066,Beverages,8,130.46,1043.68,2024-01-01T22:06:33
T005089,C00649,P00145,Bakery,6,34.25,205.5,2024-01-18T19:30:45
T005090,C00265,P00463,Bakery,2,85.36,170.72,2024-02-25T23:05:30
T005091,C00424,P00370,Bakery,2,5.85,11.7,2024-05-16T18:07:21
T005092,C00659,P00128,Beverages,5,59.31,296.55,2024-04-03T04:29:45
T005093,C00252,P00130,Bakery,10,22.0,220.0,2024-01-05T15:46:44
T005094,C00595,P00367,Beverages,8,177.44,1419.52,2024-06-09T16:19:49
T005095,C00405,P00387,Bakery,1,7.09,7.09,2024-09-29T16:18:26
T005096,C00335,P00190,Dairy,5,35.76,178.8,2024-09-29T09:24:20
T005097,C00771,P00039,Snacks,9,182.06,1638.54,2024-02-12T12:56:39
T005098,C00674,P00316,Beverages,1,131.14,131.14,2024-06-24T15:51:50
T005099,C00848,P00214,Fruits,3,61.37,184.11,2024-05-09T07:17:04
T005100,C00130,P00140,Snacks,5,147.69,738.45,2024-08-12T04:20:49
T005101,C00196,P00243,Bakery,1,119.13,119.13,2024-06-29T22:55:55
T005102,C00956,P00203,Dairy,2,186.27,372.54,2024-10-10T07:23:21
T005103,C00424,P00167,Bakery,6,46.71,280.26,2024-11-03T07:16:18
T005104,C00026,P00059,Snacks,2,72.3,144.6,2024-05-14T05:32:03
T005105,C00505,P00074,Beverages,1,26.42,26.42,2024-10-02T11:51:42
T005106,C00711,P00044,Dairy,8,144.69,1157.52,2024-03-14T04:23:02
T005107,C00421,P00011,Beverages,4,50.17,200.68,2024-10-25T23:37:37
T005108,C00533,P00422,Snacks,3,188.24,564.72,2024-11-13T04:49:31
T005109,C00973,P00065,Vegetables,7,87.28,610.96,2024-07-27T16:43:12
T005110,C00304,P00428,Snacks,5,140.79,703.95,2024-02-11T23:40:49
T005111,C00588,P00203,Bakery,1,186.27,186.27,2024-07-30T18:59:53
T005112,C00836,P00209,Fruits,2,180.76,361.52,2024-06-05T09:55:31
T005113,C00960,P00002,Vegetables,4,41.12,164.48,2024-02-29T11:56:27
T005114,C00302,P00194,Vegetables,9,42.22,379.98,2024-07-03T03:41:57
T005115,C00645,P00148,Bakery,7,14.65,102.55,2024-05-22T07:59:40
T005116,C00280,P00440,Dairy,8,149.87,1198.96,2024-11-11T06:52:25
T005117,C00858,P00481,Dairy,9,50.55,454.95,2024-08-29T20:48:22
T005118,C00072,P00054,Dairy,6,5.59,33.54,2024-11-05T23:50:31
T005119,C00426,P00437,Fruits,6,180.1,1080.6,2024-05-27T13:30:37
T005120,C00642,P00115,Beverages,1,83.99,83.99,2024-04-20T06:56:19
T005121,C00055,P00103,Dairy,9,119.92,1079.28,2024-11-10T03:25:24
T005122,C00553,P00428,Vegetables,7,140.79,985.53,2024-01-22T01:08:34
T005123,C00960,P00251,Bakery,4,107.26,429.04,2024-05-14T01:53:38
T005124,C00514,P00273,Dairy,3,175.51,526.53,2024-10-14T08:37:04
T005125,C00286,P00493,Beverages,9,59.12,532.08,2024-09-17T23:14:17
T005126,C00926,P00305,Bakery,9,41.9,377.1,2024-11-10T04:22:10
T005127,C00480,P00164,Snacks,7,149.61,1047.27,2024-01-06T16:50:29
T005128,C00392,P00431,Beverages,4,175.21,700.84,2024-07-15T20:55:34
T005129,C00519,P00497,Bakery,2,73.49,146.98,2024-10-25T21:25:47
T005130,C00571,P00478,Beverages,8,47.76,382.08,2024-08-05T20:22:38
T005131,C00262,P00205,Fruits,4,7.12,28.48,2024-05-16T06:45:57
T005132,C00766,P00068,Dairy,1,120.05,120.05,2024-08-01T18:49:58
T005133,C00628,P00128,Dairy,9,59.31,533.79,2024-03-28T03:10:11
T005134,C00309,P00449,Bakery,8,148.37,1186.96,2024-09-21T07:17:57
T005135,C00304,P00266,Fruits,6,161.49,968.94,2024-05-01T08:11:03
T005136,C00828,P00262,Bakery,4,136.28,545.12,2024-01-24T10:48:35
T005137,C00324,P00047,Beverages,2,136.63,273.26,2024-04-04T02:33:03
T005138,C00860,P00498,Fruits,10,122.75,1227.5,2024-04-04T11:43:44
T005139,C00697,P00317,Bakery,7,167.54,1172.78,2024-11-12T23:30:25
T005140,C00033,P00343,Snacks,1,188.05,188.05,2024-06-20T18:37:01
T005141,C00078,P00069,Bakery,4,96.29,385.16,2024-04-16T05:18:58
T005142,C00301,P00485,Fruits,8,32.02,256.16,2024-03-16T20:16:22
T005143,C00027,P00284,Bakery,6,190.17,1141.02,2024-09-19T07:08:14
T005144,C00905,P00070,Fruits,6,154.09,924.54,2024-01-13T13:22:44
T005145,C00742,P00378,Bakery,3,72.49,217.47,2024-05-14T02:27:00
T005146,C00440,P00312,Bakery,7,137.88,965.16,2024-09-13T09:34:18
T005147,C00202,P00120,Bakery,6,98.52,591.12,2024-09-06T05:45:47
T005148,C00639,P00326,Snacks,9,199.11,1791.99,2024-01-09T15:17:55
T005149,C00635,P00152,Beverages,9,55.17,496.53,2024-03-27T08:45:07
T005150,C00759,P00433,Vegetables,7,24.31,170.17,2024-01-12T00:50:36
T005151,C00660,P00066,Vegetables,5,130.46,652.3,2024-04-04T13:20:16
T005152,C00471,P00427,Snacks,3,86.59,259.77,2024-06-25T19:13:51
T005153,C00270,P00444,Dairy,8,57.95,463.6,2024-05-27T10:29:22
T005154,C00767,P00257,Dairy,3,184.09,552.27,2024-08-14T09:01:34
T005155,C00361,P00354,Snacks,2,22.01,44.02,2024-03-23T18:38:50
T005156,C00954,P00440,Fruits,6,149.87,899.22,2024-09-09T21:54:04
T005157,C00660,P00433,Dairy,8,24.31,194.48,2024-04-13T01:44:38
T005158,C00786,P00261,Fruits,8,141.67,1133.36,2024-05-20T13:08:49
T005159,C00006,P00021,Fruits,10,87.12,871.2,2024-04-19T18:20:52
T005160,C00330,P00339,Snacks,2,27.22,54.44,2024-01-11T04:44:56
T005161,C00896,P00003,Bakery,3,147.37,442.11,2024-02-20T03:12:34
T005162,C00811,P00006,Fruits,1,114.36,114.36,2024-10-19T12:09:57
T005163,C00962,P00279,Dairy,4,158.27,633.08,2024-08-11T10:50:38
T005164,C00357,P00395,Beverages,6,88.07,528.42,2024-05-13T12:29:56
T005165,C00086,P00363,Bakery,9,140.94,1268.46,2024-07-23T15:37:59
T005166,C00573,P00274,Bakery,3,118.94,356.82,2024-03-29T23:13:50
T005167,C00723,P00106,Fruits,8,171.28,1370.24,2024-05-30T06:20:09
T005168,C00479,P00231,Vegetables,10,7.27,72.7,2024-10-16T06:52:47
T005169,C00720,P00461,Beverages,10,104.4,1044.0,2024-08-05T02:54:03
T005170,C00351,P00182,Beverages,5,171.41,857.05,2024-06-13T07:11:56
T005171,C00416,P00427,Dairy,8,86.59,692.72,2024-04-18T02:02:25
T005172,C00094,P00065,Snacks,2,87.28,174.56,2024-04-10T08:33:43
T005173,C00480,P00124,Vegetables,5,94.08,470.4,2024-03-30T06:20:13
T005174,C00771,P00288,Vegetables,2,6.0,12.0,2024-04-11T22:23:55
T005175,C00169,P00454,Beverages,1,55.57,55.57,2024-11-10T02:39:05
T005176,C00547,P00096,Vegetables,1,85.9,85.9,2024-01-20T09:15:03
T005177,C00732,P00224,Vegetables,4,127.99,511.96,2024-02-01T12:51:25
T005178,C00250,P00211,Beverages,9,50.21,451.89,2024-01-21T17:33:44
T005179,C00582,P00328,Dairy,1,175.79,175.79,2024-01-15T01:46:59
T005180,C00816,P00475,Dairy,7,190.29,1332.03,2024-05-22T04:17:34
T005181,C00747,P00143,Beverages,9,13.4,120.6,2024-04-10T03:06:29
T005182,C00754,P00067,Fruits,8,40.68,325.44,2024-06-24T23:55:00
T005183,C00921,P00107,Vegetables,7,10.82,75.74,2024-11-15T05:51:41
T005184,C00838,P00353,Snacks,10,180.84,1808.4,2024-07-01T21:46:48
T005185,C00294,P00423,Bakery,8,154.01,1232.08,2024-03-10T12:52:42
T005186,C00682,P00193,Beverages,8,39.1,312.8,2024-05-03T14:03:26
T005187,C00405,P00160,Vegetables,4,147.54,590.16,2024-02-05T02:34:43
T005188,C00333,P00194,Vegetables,5,42.22,211.1,2024-04-21T02:43:49
T005189,C00615,P00421,Beverages,2,81.73,163.46,2024-04-02T14:57:09
T005190,C00651,P00163,Fruits,8,165.03,1320.24,2024-02-20T07:37:21
T005191,C00090,P00035,Snacks,10,94.66,946.6,2024-11-03T19:19:15
T005192,C00695,P00099,Beverages,5,155.08,775.4,2024-08-06T23:35:19
T005193,C00597,P00272,Vegetables,8,134.35,1074.8,2024-08-22T21:13:17
T005194,C00564,P00346,Vegetables,9,128.63,1157.67,2024-10-29T05:37:09
T005195,C00743,P00486,Snacks,5,79.73,398.65,2024-11-14T05:20:13
T005196,C00922,P00123,Fruits,5,113.89,569.45,2024-07-20T00:04:05
T005197,C00545,P00494,Beverages,7,59.87,419.09,2024-04-09T04:39:51
T005198,C00301,P00383,Vegetables,9,179.48,1615.32,2024-10-03T05:05:45
T005199,C00454,P00005,Beverages,1,196.12,196.12,2024-11-15T22:49:27
T005200,C00103,P00425,Bakery,3,156.2,468.6,2024-06-22T15:57:28
T005201,C00427,P00024,Beverages,6,124.84,749.04,2024-03-10T13:57:30
T005202,C00334,P00124,Fruits,7,94.08,658.56,2024-05-07T14:50:33
T005203,C00411,P00380,Fruits,4,136.92,547.68,2024-02-18T03:23:44
T005204,C00446,P00292,Vegetables,10,198.72,1987.2,2024-08-05T07:44:33
T005205,C00861,P00244,Vegetables,7,183.1,1281.7,2024-02-29T10:44:25
T005206,C00147,P00204,Snacks,1,134.01,134.01,2024-07-02T13:22:23
T005207,C00551,P00392,Beverages,6,128.34,770.04,2024-05-10T07:43:16
T005208,C00369,P00078,Beverages,5,119.01,595.05,2024-05-31T04:56:34
T005209,C00973,P00088,Dairy,6,131.65,789.9,2024-07-06T20:35:18
T005210,C00381,P00072,Snacks,4,92.03,368.12,2024-07-01T23:52:11
T005211,C00146,P00196,Snacks,2,59.17,118.34,2024-03-11T18:21:36
T005212,C00272,P00398,Snacks,7,131.6,921.2,2024-06-01T08:57:24
T005213,C00147,P00099,Beverages,4,155.08,620.32,2024-01-24T07:17:09
T005214,C00510,P00477,Snacks,4,23.15,92.6,2024-04-20T03:31:29
T005215,C00671,P00389,Snacks,9,7.36,66.24,2024-03-18T00:18:10
T005216,C00280,P00182,Fruits,9,171.41,1542.69,2024-10-20T08:54:36
T005217,C00481,P00305,Dairy,6,41.9,251.4,2024-10-25T03:42:08
T005218,C00141,P00164,Beverages,1,149.61,149.61,2024-10-01T04:52:35
T005219,C00342,P00063,Fruits,4,182.87,731.48,2024-01-11T09:05:44
T005220,C00028,P00047,Bakery,5,136.63,683.15,2024-11-13T01:09:45
T005221,C00683,P00086,Bakery,7,154.64,1082.48,2024-07-13T21:41:26
T005222,C00753,P00088,Fruits,3,131.65,394.95,2024-03-23T00:02:12
T005223,C00960,P00271,Beverages,10,119.35,1193.5,2024-09-10T22:01:53
T005224,C00975,P00396,Beverages,10,15.94,159.4,2024-04-09T07:20:10
T005225,C00949,P00056,Beverages,10,74.63,746.3,2024-04-29T01:40:24
T005226,C00966,P00248,Snacks,9,55.6,500.4,2024-02-15T16:21:51
T005227,C00503,P00309,Vegetables,10,30.51,305.1,2024-08-03T02:48:46
T005228,C00297,P00239,Fruits,3,115.07,345.21,2024-01-24T20:39:43
T005229,C00960,P00368,Vegetables,5,117.47,587.35,2024-04-25T11:05:11
T005230,C00246,P00464,Beverages,1,45.55,45.55,2024-02-23T00:31:10
T005231,C00997,P00150,Dairy,5,36.14,180.7,2024-08-26T00:57:00
T005232,C00433,P00289,Fruits,4,156.94,627.76,2024-08-28T06:45:16
T005233,C00361,P00065,Beverages,1,87.28,87.28,2024-01-21T22:04:47
T005234,C00163,P00198,Vegetables,9,152.42,1371.78,2024-08-12T23:35:26
T005235,C00621,P00135,Bakery,10,129.49,1294.9,2024-10-14T18:56:27
T005236,C00148,P00464,Fruits,8,45.55,364.4,2024-10-01T13:15:20
T005237,C00250,P00443,Beverages,7,25.91,181.37,2024-04-27T12:57:12
T005238,C00315,P00215,Fruits,8,7.7,61.6,2024-01-09T01:08:07
T005239,C00858,P00087,Snacks,2,134.99,269.98,2024-01-26T08:18:14
T005240,C00610,P00358,Bakery,9,175.84,1582.56,2024-10-29T10:55:09
T005241,C00866,P00142,Beverages,7,144.55,1011.85,2024-09-25T16:23:22
T005242,C00102,P00012,Vegetables,2,114.69,229.38,2024-04-08T21:35:00
T005243,C00395,P00406,Snacks,7,50.55,353.85,2024-08-02T19:41:01
T005244,C00858,P00244,Vegetables,8,183.1,1464.8,2024-07-27T09:01:47
T005245,C00051,P00125,Dairy,10,96.81,968.1,2024-07-15T12:29:15
T005246,C00847,P00409,Snacks,10,27.75,277.5,2024-05-12T19:06:43
T005247,C00398,P00214,Vegetables,4,61.37,245.48,2024-07-18T20:52:37
T005248,C00550,P00220,Dairy,2,32.62,65.24,2024-04-22T07:55:09
T005249,C00650,P00381,Bakery,6,19.26,115.56,2024-03-22T12:21:38
T005250,C00808,P00198,Fruits,1,152.42,152.42,2024-04-26T07:57:55
T005251,C00591,P00492,Beverages,10,155.9,1559.0,2024-07-30T05:07:53
T005252,C00226,P00191,Beverages,4,54.36,217.44,2024-09-30T16:33:57
T005253,C00965,P00214,Beverages,10,61.37,613.7,2024-04-21T00:19:08
T005254,C00541,P00266,Fruits,2,161.49,322.98,2024-11-13T16:06:56
T005255,C00745,P00310,Fruits,7,73.87,517.09,2024-06-07T16:48:03
T005256,C00460,P00387,Bakery,7,7.09,49.63,2024-07-18T07:04:43
T005257,C00557,P00185,Fruits,9,16.68,150.12,2024-07-13T11:07:38
T005258,C00334,P00138,Dairy,6,174.06,1044.36,2024-08-04T01:35:44
T005259,C00972,P00301,Bakery,1,79.24,79.24,2024-09-25T21:56:51
T005260,C00533,P00121,Snacks,7,127.06,889.42,2024-01-18T21:05:19
T005261,C00333,P00230,Dairy,3,197.33,591.99,2024-06-11T20:57:14
T005262,C00881,P00029,Vegetables,5,140.56,702.8,2024-03-15T19:55:48
T005263,C00414,P00103,Dairy,7,119.92,839.44,2024-10-28T13:43:19
T005264,C00844,P00312,Beverages,9,137.88,1240.92,2024-09-23T12:27:45
T005265,C00692,P00284,Fruits,5,190.17,950.85,2024-02-28T12:06:19
T005266,C00130,P00358,Dairy,5,175.84,879.2,2024-03-13T23:42:26
T005267,C00041,P00214,Vegetables,9,61.37,552.33,2024-05-23T09:49:03
T005268,C00230,P00221,Snacks,3,37.56,112.68,2024-02-08T03:24:47
T005269,C00304,P00373,Bakery,1,180.39,180.39,2024-10-05T21:30:00
T005270,C00542,P00189,Bakery,9,51.07,459.63,2024-09-01T01:55:35
T005271,C00374,P00284,Snacks,8,190.17,1521.36,2024-06-17T00:49:43
T005272,C00169,P00020,Bakery,3,16.96,50.88,2024-02-10T08:46:32
T005273,C00252,P00348,Bakery,5,127.5,637.5,2024-03-24T14:42:11
T005274,C00135,P00155,Snacks,10,152.01,1520.1,2024-02-08T15:07:08
T005275,C00774,P00252,Snacks,6,81.92,491.52,2024-05-25T16:35:41
T005276,C00878,P00330,Fruits,10,187.37,1873.7,2024-04-01T03:42:12
T005277,C00188,P00237,Bakery,7,194.72,1363.04,2024-02-12T15:19:24
T005278,C00987,P00065,Vegetables,4,87.28,349.12,2024-09-26T21:08:54
T005279,C00120,P00159,Beverages,4,121.01,484.04,2024-09-08T18:16:59
T005280,C00629,P00449,Fruits,5,148.37,741.85,2024-11-10T15:11:08
T005281,C00902,P00462,Dairy,1,152.4,152.4,2024-09-03T23:28:49
T005282,C00796,P00300,Bakery,9,31.7,285.3,2024-10-14T11:42:15
T005283,C00929,P00077,Fruits,4,75.38,301.52,2024-11-05T10:11:32
T005284,C00829,P00114,Beverages,3,191.09,573.27,2024-08-11T02:22:40
T005285,C00888,P00268,Snacks,9,140.29,1262.61,2024-01-07T09:46:59
T005286,C00208,P00452,Vegetables,10,58.58,585.8,2024-09-06T07:41:15
T005287,C00942,P00289,Snacks,3,156.94,470.82,2024-09-25T03:47:20
T005288,C00108,P00495,Snacks,10,43.07,430.7,2024-06-07T04:40:45
T005289,C00521,P00147,Dairy,8,101.19,809.52,2024-10-28T09:39:13
T005290,C00152,P00486,Vegetables,5,79.73,398.65,2024-02-09T16:59:12
T005291,C00200,P00141,Snacks,7,153.06,1071.42,2024-07-31T18:55:13
T005292,C00131,P00494,Snacks,1,59.87,59.87,2024-03-09T05:13:38
T005293,C00959,P00042,Beverages,3,62.19,186.57,2024-05-26T23:44:26
T005294,C00513,P00158,Bakery,9,85.87,772.83,2024-01-08T09:05:34
T005295,C00852,P00317,Bakery,6,167.54,1005.24,2024-07-31T10:46:56
T005296,C00443,P00085,Fruits,9,13.03,117.27,2024-04-04T21:29:41
T005297,C00340,P00336,Dairy,6,127.91,767.46,2024-05-10T09:06:55
T005298,C00191,P00452,Vegetables,9,58.58,527.22,2024-04-26T21:11:01
T005299,C00151,P00067,Snacks,10,40.68,406.8,2024-10-20T00:59:15
T005300,C00376,P00137,Vegetables,7,107.09,749.63,2024-03-07T05:51:37
T005301,C00492,P00058,Vegetables,5,153.25,766.25,2024-01-31T14:49:38
T005302,C00075,P00015,Bakery,7,161.04,1127.28,2024-01-15T06:22:44
T005303,C00135,P00026,Beverages,10,169.97,1699.7,2024-03-21T04:27:10
T005304,C00331,P00216,Snacks,4,157.59,630.36,2024-05-25T19:08:27
T005305,C00743,P00352,Beverages,7,82.44,577.08,2024-10-06T20:38:50
T005306,C00321,P00224,Beverages,4,127.99,511.96,2024-03-13T19:01:35
T005307,C00479,P00369,Fruits,10,119.85,1198.5,2024-05-17T08:21:34
T005308,C00948,P00111,Dairy,1,48.7,48.7,2024-04-24T03:00:11
T005309,C00062,P00099,Fruits,9,155.08,1395.72,2024-08-17T12:51:08
T005310,C00581,P00321,Bakery,7,126.68,886.76,2024-01-28T23:10:45
T005311,C00621,P00375,Fruits,2,57.03,114.06,2024-06-10T04:14:51
T005312,C00198,P00452,Beverages,1,58.58,58.58,2024-11-04T19:53:30
T005313,C00827,P00140,Dairy,3,147.69,443.07,2024-09-29T20:49:16
T005314,C00890,P00263,Beverages,7,121.24,848.68,2024-05-01T11:53:29
T005315,C00701,P00164,Fruits,3,149.61,448.83,2024-06-18T01:13:39
T005316,C00019,P00152,Dairy,1,55.17,55.17,2024-04-09T23:53:52
T005317,C00591,P00396,Snacks,6,15.94,95.64,2024-05-26T16:51:42
T005318,C00950,P00376,Beverages,9,160.67,1446.03,2024-10-05T00:23:33
T005319,C00927,P00192,Beverages,8,25.17,201.36,2024-05-01T17:34:25
T005320,C00321,P00122,Vegetables,7,45.02,315.14,2024-06-18T22:14:53
T005321,C00520,P00478,Fruits,1,47.76,47.76,2024-09-13T08:24:48
T005322,C00309,P00455,Vegetables,6,96.22,577.32,2024-06-21T13:10:14
T005323,C00766,P00096,Snacks,3,85.9,257.7,2024-04-27T18:09:42
T005324,C00536,P00214,Vegetables,8,61.37,490.96,2024-08-15T06:43:52
T005325,C00830,P00313,Bakery,4,30.43,121.72,2024-02-02T13:18:18
T005326,C00319,P00047,Snacks,3,136.63,409.89,2024-11-10T21:17:28
T005327,C00196,P00047,Beverages,6,136.63,819.78,2024-01-07T15:25:52
T005328,C00691,P00232,Snacks,10,67.4,674.0,2024-08-12T07:01:14
T005329,C00767,P00252,Dairy,4,81.92,327.68,2024-02-24T08:30:16
T005330,C00664,P00058,Snacks,7,153.25,1072.75,2024-01-15T20:08:06
T005331,C00788,P00384,Bakery,10,33.38,333.8,2024-01-25T04:54:02
T005332,C00627,P00386,Bakery,4,37.39,149.56,2024-02-20T04:32:47
T005333,C00049,P00162,Dairy,6,169.04,1014.24,2024-02-03T01:19:50
T005334,C00652,P00176,Fruits,4,108.31,433.24,2024-08-17T20:04:26
T005335,C00583,P00351,Bakery,4,42.76,171.04,2024-06-07T17:14:13
T005336,C00046,P00170,Dairy,2,8.37,16.74,2024-10-05T07:29:10
T005337,C00850,P00031,Beverages,1,8.84,8.84,2024-02-02T09:32:32
T005338,C00908,P00361,Vegetables,10,139.69,1396.9,2024-10-02T13:11:01
T005339,C00295,P00097,Snacks,10,182.87,1828.7,2024-11-13T00:42:36
T005340,C00069,P00145,Beverages,6,34.25,205.5,2024-05-24T16:29:56
T005341,C00288,P00495,Vegetables,1,43.07,43.07,2024-01-08T09:07:21
T005342,C00289,P00039,Fruits,2,182.06,364.12,2024-05-25T07:33:41
T005343,C00470,P00216,Dairy,4,157.59,630.36,2024-06-11T10:01:39
T005344,C00007,P00032,Vegetables,8,178.01,1424.08,2024-03-26T02:59:50
T005345,C00708,P00204,Beverages,4,134.01,536.04,2024-03-07T11:13:36
T005346,C00868,P00199,Vegetables,9,157.24,1415.16,2024-02-03T23:46:31
T005347,C00612,P00500,Snacks,6,55.71,334.26,2024-07-08T03:20:34
T005348,C00252,P00473,Snacks,3,117.07,351.21,2024-09-21T18:23:30
T005349,C00095,P00041,Bakery,6,78.13,468.78,2024-04-15T12:33:39
T005350,C00462,P00428,Fruits,6,140.79,844.74,2024-09-12T00:48:37
T005351,C00989,P00134,Vegetables,4,197.41,789.64,2024-04-22T06:52:58
T005352,C00654,P00464,Snacks,10,45.55,455.5,2024-05-11T10:01:24
T005353,C00625,P00384,Fruits,6,33.38,200.28,2024-06-28T23:48:49
T005354,C00711,P00444,Vegetables,8,57.95,463.6,2024-03-30T05:18:04
T005355,C00008,P00187,Fruits,10,128.32,1283.2,2024-06-11T17:45:29
T005356,C00094,P00084,Bakery,7,196.89,1378.23,2024-03-02T18:42:32
T005357,C00358,P00499,Dairy,6,112.16,672.96,2024-08-19T09:41:34
T005358,C00887,P00193,Dairy,6,39.1,234.6,2024-05-22T13:45:03
T005359,C00855,P00146,Beverages,6,161.09,966.54,2024-06-06T13:08:56
T005360,C00819,P00074,Fruits,9,26.42,237.78,2024-01-22T08:39:31
T005361,C00202,P00094,Bakery,8,106.81,854.48,2024-02-14T14:11:57
T005362,C00682,P00038,Bakery,7,11.92,83.44,2024-08-08T15:19:35
T005363,C00296,P00335,Vegetables,2,124.27,248.54,2024-01-11T23:43:54
T005364,C00923,P00335,Fruits,2,124.27,248.54,2024-06-17T01:02:42
T005365,C00450,P00438,Dairy,4,119.57,478.28,2024-07-06T09:52:20
T005366,C00682,P00267,Bakery,4,163.45,653.8,2024-07-08T02:49:58
T005367,C00500,P00155,Bakery,5,152.01,760.05,2024-07-01T03:54:45
T005368,C00012,P00076,Bakery,9,88.44,795.96,2024-06-08T17:14:05
T005369,C00479,P00361,Dairy,2,139.69,279.38,2024-01-03T00:59:30
T005370,C00396,P00125,Bakery,9,96.81,871.29,2024-03-24T04:17:18
T005371,C00333,P00051,Bakery,8,36.85,294.8,2024-05-11T01:33:37
T005372,C00688,P00495,Snacks,5,43.07,215.35,2024-08-10T07:24:50
T005373,C00595,P00069,Dairy,7,96.29,674.03,2024-01-10T06:28:24
T005374,C00295,P00150,Dairy,2,36.14,72.28,2024-01-09T04:01:41
T005375,C00407,P00157,Vegetables,9,145.87,1312.83,2024-11-04T05:13:51
T005376,C00532,P00337,Dairy,9,92.58,833.22,2024-02-08T15:31:08
T005377,C00036,P00455,Fruits,4,96.22,384.88,2024-08-01T11:40:23
T005378,C00791,P00378,Dairy,4,72.49,289.96,2024-05-29T00:59:52
T005379,C00809,P00051,Dairy,1,36.85,36.85,2024-09-29T06:55:06
T005380,C00237,P00286,Fruits,10,35.88,358.8,2024-04-20T00:56:53
T005381,C00766,P00249,Dairy,10,55.16,551.6,2024-03-22T22:31:15
T005382,C00790,P00365,Dairy,2,132.66,265.32,2024-09-20T01:16:20
T005383,C00429,P00042,Beverages,8,62.19,497.52,2024-09-27T11:52:10
T005384,C00779,P00064,Fruits,1,176.04,176.04,2024-08-01T04:45:27
T005385,C00300,P00472,Fruits,3,90.2,270.6,2024-02-09T11:31:20
T005386,C00959,P00377,Snacks,8,113.38,907.04,2024-10-01T10:32:21
T005387,C00817,P00359,Beverages,7,115.17,806.19,2024-05-29T19:20:48
T005388,C00744,P00198,Snacks,1,152.42,152.42,2024-07-06T19:10:48
T005389,C00487,P00182,Fruits,7,171.41,1199.87,2024-01-21T16:21:13
T005390,C00239,P00047,Beverages,9,136.63,1229.67,2024-03-13T10:36:32
T005391,C00275,P00170,Snacks,10,8.37,83.7,2024-04-03T09:42:42
T005392,C00301,P00399,Dairy,2,199.41,398.82,2024-08-02T11:29:22
T005393,C00162,P00432,Beverages,9,16.62,149.58,2024-01-24T15:08:37
T005394,C00902,P00374,Vegetables,3,149.18,447.54,2024-10-07T22:50:16
T005395,C00028,P00312,Bakery,2,137.88,275.76,2024-06-17T17:31:51
T005396,C00984,P00017,Dairy,3,16.37,49.11,2024-02-10T04:48:46
T005397,C00161,P00421,Fruits,7,81.73,572.11,2024-08-15T18:21:33
T005398,C00485,P00034,Snacks,7,178.68,1250.76,2024-05-20T11:36:51
T005399,C00692,P00170,Beverages,3,8.37,25.11,2024-07-05T14:09:01
T005400,C00701,P00488,Vegetables,5,118.23,591.15,2024-11-04T00:05:30
T005401,C00335,P00148,Fruits,1,14.65,14.65,2024-03-30T14:16:38
